time,value
9494,51.0945
9495,51.6048
9496,51.5645
9497,51.2319
9498,51.2194
9499,51.6932
9500,50.9562
9501,51.1099
9502,51.8808
9503,51.8705
9504,51.6867
9505,51.1155
9506,51.7081
9507,52.2938
9508,53.2631
9509,53.1456
9510,52.461
9511,51.9367
9512,52.7471
9513,52.7642
9514,53.767
9515,53.3527
9516,54.0898
9517,53.3473
9518,53.2277
9519,52.9472
9520,52.029
9521,51.5824
9522,51.8555
9523,52.0082
9524,52.2247
9525,53.0124
9526,53.1222
9527,52.3938
9528,52.8223
9529,53.2155
9530,53.2792
9531,53.0481
9532,52.7405
9533,52.536
9534,52.4951
9535,52.1485
9536,51.8563
9537,51.9218
9538,52.1578
9539,51.6183
9540,52.1848
9541,51.7852
9542,51.344
9543,50.664
9544,50.8956
9545,50.8374
9546,50.8921
9547,51.2477
9548,51.3916
9549,51.1253
9550,50.6895
9551,51.1342
9552,50.9686
9553,50.8173
9554,50.8807
9555,50.9936
9556,51.5352
9557,52.6315
9558,52.9836
9559,51.7539
9560,50.9301
9561,50.5978
9562,50.7668
9563,51.4613
9564,51.9522
9565,51.1095
9566,50.1109
9567,49.7989
9568,49.9856
9569,50.5436
9570,50.2207
9571,51.049
9572,51.6997
9573,52.6087
9574,52.3946
9575,53.9253
9576,53.0181
9577,52.6941
9578,51.9601
9579,52.1812
9580,52.2939
9581,51.7643
9582,50.6488
9583,50.9856
9584,50.8009
9585,51.1591
9586,50.549
9587,50.9519
9588,50.445
9589,50.3674
9590,50.0032
9591,49.9668
9592,49.7601
9593,50.1654
9594,50.7092
9595,50.1566
9596,50.4077
9597,49.5723
9598,49.9168
9599,49.5023
9600,49.0378
9601,48.7801
9602,48.6285
9603,48.8712
9604,49.0397
9605,48.4548
9606,47.7028
9607,47.0661
9608,47.4092
9609,47.2532
9610,46.7461
9611,46.3932
9612,45.561
9613,44.9205
9614,44.9015
9615,45.0511
9616,45.0669
9617,44.0734
9618,44.1767
9619,43.9539
9620,44.0145
9621,43.7128
9622,43.8865
9623,44.6827
9624,44.5108
9625,44.8589
9626,44.9284
9627,44.138
9628,44.3608
9629,44.6252
9630,44.7262
9631,44.7628
9632,45.3501
9633,44.8989
9634,44.3017
9635,44.9987
9636,45.0722
9637,45.2367
9638,45.2738
9639,45.2394
9640,44.5994
9641,44.4111
9642,44.3499
9643,44.0997
9644,44.1656
9645,44.4009
9646,44.3381
9647,44.6141
9648,44.2786
9649,43.3988
9650,42.979
9651,43.2535
9652,43.5636
9653,43.9514
9654,43.9643
9655,43.5114
9656,43.9229
9657,43.8291
9658,44.128
9659,44.036
9660,44.3633
9661,43.9538
9662,43.9022
9663,43.7594
9664,43.2629
9665,42.8454
9666,42.7131
9667,43.3298
9668,43.4854
9669,43.0689
9670,42.7581
9671,42.982
9672,43.7111
9673,44.2403
9674,45.2511
9675,45.1184
9676,45.1934
9677,45.3338
9678,45.7253
9679,45.6416
9680,45.5658
9681,45.3948
9682,45.801
9683,46.1464
9684,46.7121
9685,46.3775
9686,46.8187
9687,47.3744
9688,46.846
9689,47.0762
9690,46.4965
9691,46.7306
9692,46.508
9693,45.9036
9694,45.9433
9695,45.3831
9696,45.7577
9697,46.1609
9698,45.8928
9699,45.8251
9700,45.6809
9701,46.6584
9702,46.6635
9703,47.0596
9704,46.7001
9705,46.9944
9706,47.4534
9707,47.1241
9708,47.8077
9709,48.4259
9710,48.0579
9711,47.764
9712,48.3023
9713,49.6819
9714,50.4596
9715,50.5084
9716,50.2743
9717,50.7485
9718,51.3153
9719,51.8649
9720,51.8097
9721,52.0669
9722,52.0199
9723,51.9453
9724,52.4703
9725,52.9667
9726,53.3694
9727,53.3885
9728,53.777
9729,53.6587
9730,52.7444
9731,53.0551
9732,52.4641
9733,52.7385
9734,53.2483
9735,53.9426
9736,54.2803
9737,55.0277
9738,55.1382
9739,56.3183
9740,56.2787
9741,56.79
9742,56.8627
9743,55.9635
9744,56.3957
9745,56.8818
9746,56.7188
9747,56.568
9748,58.0222
9749,58.3178
9750,57.9682
9751,57.4803
9752,57.5448
9753,56.2399
9754,55.5128
9755,55.1595
9756,55.2406
9757,55.0544
9758,55.5143
9759,54.7346
9760,55.3619
9761,55.7321
9762,55.9741
9763,56.0763
9764,56.5215
9765,56.7177
9766,56.7914
9767,56.5025
9768,56.7346
9769,56.6815
9770,56.8852
9771,57.2407
9772,56.9836
9773,57.2841
9774,57.1455
9775,56.9818
9776,57.4783
9777,57.9632
9778,57.8442
9779,58.7091
9780,59.5624
9781,60.0224
9782,61.4431
9783,61.9693
9784,62.5235
9785,63.0734
9786,63.6821
9787,64.1407
9788,63.904
9789,64.7288
9790,65.4677
9791,65.8006
9792,65.5178
9793,65.6686
9794,67.0243
9795,67.9122
9796,68.0935
9797,67.9645
9798,68.7191
9799,69.524
9800,68.7803
9801,68.5307
9802,68.0183
9803,68.0643
9804,68.0699
9805,68.696
9806,69.9074
9807,70.26
9808,71.4135
9809,72.488
9810,74.6696
9811,73.7491
9812,74.2996
9813,73.4771
9814,74.3057
9815,74.674
9816,73.9886
9817,75.476
9818,75.7649
9819,76.8542
9820,77.6698
9821,77.1383
9822,77.5962
9823,78.5055
9824,78.1685
9825,77.8351
9826,78.4073
9827,78.798
9828,77.7496
9829,78.9123
9830,78.9129
9831,79.1944
9832,78.0559
9833,79.2569
9834,79.7566
9835,79.9961
9836,79.3919
9837,79.2658
9838,80.2715
9839,79.4017
9840,80.2582
9841,80.0956
9842,79.0311
9843,78.9528
9844,78.9736
9845,78.5476
9846,78.8544
9847,78.033
9848,77.417
9849,78.0837
9850,78.8801
9851,79.3836
9852,80.249
9853,80.8415
9854,81.5374
9855,81.842
9856,81.7111
9857,81.8021
9858,82.1727
9859,81.3006
9860,80.8378
9861,80.3429
9862,80.6049
9863,79.8019
9864,79.5436
9865,79.6592
9866,78.5449
9867,79.0937
9868,79.0454
9869,78.9683
9870,79.3089
9871,78.4699
9872,79.705
9873,78.5143
9874,77.975
9875,78.8964
9876,79.0786
9877,77.6213
9878,78.6058
9879,79.0866
9880,78.4347
9881,77.6506
9882,77.3998
9883,77.8051
9884,76.9619
9885,77.3834
9886,76.4702
9887,75.8455
9888,76.3967
9889,75.7496
9890,76.1536
9891,75.9025
9892,75.6377
9893,75.2814
9894,74.2095
9895,72.9779
9896,73.5534
9897,72.1737
9898,71.9836
9899,71.3117
9900,72.9046
9901,72.0478
9902,73.0866
9903,72.2515
9904,73.2879
9905,72.3486
9906,71.2219
9907,70.1237
9908,70.5557
9909,70.7021
9910,71.7549
9911,72.5091
9912,73.1464
9913,74.4002
9914,74.518
9915,75.2151
9916,74.5358
9917,74.1035
9918,73.3488
9919,71.9806
9920,71.883
9921,71.8002
9922,72.3327
9923,72.279
9924,73.0333
9925,72.3915
9926,72.7239
9927,72.1401
9928,72.7099
9929,71.3586
9930,70.1224
9931,69.8682
9932,70.1089
9933,70.0759
9934,69.8602
9935,69.1844
9936,70.2516
9937,70.651
9938,71.4052
9939,72.1675
9940,71.1297
9941,70.2279
9942,69.5832
9943,69.3617
9944,69.3348
9945,68.2157
9946,66.6707
9947,66.5628
9948,65.7353
9949,65.3926
9950,65.5389
9951,65.9629
9952,66.0613
9953,65.6033
9954,65.1551
9955,66.4182
9956,65.9052
9957,66.5705
9958,66.6447
9959,66.1851
9960,66.4797
9961,65.4046
9962,65.7366
9963,65.9033
9964,65.7511
9965,65.5537
9966,66.142
9967,65.3084
9968,63.9234
9969,63.9937
9970,63.3221
9971,63.7218
9972,63.6791
9973,63.9482
9974,64.075
9975,64.1602
9976,64.3509
9977,63.647
9978,62.4365
9979,62.106
9980,61.7733
9981,61.384
9982,62.1181
9983,62.2373
9984,61.7677
9985,61.2694
9986,60.7997
9987,60.6825
9988,60.6425
9989,61.5373
9990,61.3135
9991,60.6459
9992,61.1018
9993,61.6864
9994,62.2018
9995,61.8289
9996,62.6623
9997,62.481
9998,63.1266
9999,62.5925
10000,62.3203
